# reward,episode_length,on_time,off_time
-4.250387191772460938e+01,3.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-2.379031753540039062e+01,1.570000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-1.252223300933837891e+01,1.280000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-9.815902709960937500e+01,8.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-4.311452484130859375e+01,1.010000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-1.081033172607421875e+02,3.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.600487136840820312e+01,1.400000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-7.113357543945312500e+01,4.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-8.485651016235351562e+00,6.100000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-2.437982749938964844e+01,1.040000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-3.881650924682617188e+01,1.540000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
2.017673492431640625e+02,1.190000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-4.035369110107421875e+01,1.300000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.417189025878906250e+01,4.200000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-5.027023315429687500e+01,2.900000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
2.000977630615234375e+02,8.200000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-2.384233093261718750e+01,7.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-2.466690254211425781e+01,9.100000000000000000e+01,3.000000000000000000e+00,7.000000000000000000e+00
-2.384233093261718750e+01,4.900000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-2.384233093261718750e+01,1.670000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-3.866528701782226562e+01,1.280000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-7.329521179199218750e+01,5.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-7.210755920410156250e+01,5.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-1.039815139770507812e+01,1.180000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-5.029798126220703125e+01,1.400000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
2.000977630615234375e+02,8.200000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-1.081033172607421875e+02,7.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-7.113357543945312500e+01,8.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-7.751244354248046875e+01,1.820000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-1.612165069580078125e+01,2.030000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-2.437982749938964844e+01,1.920000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.866528701782226562e+01,9.000000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-9.815902709960937500e+01,8.400000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.676345825195312500e+01,5.000000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
6.898364067077636719e+00,3.000000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-3.866528701782226562e+01,1.980000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-3.108487510681152344e+01,9.400000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-4.035369110107421875e+01,1.180000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-3.755101394653320312e+01,8.900000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-9.944235992431640625e+01,1.020000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
1.219401397705078125e+02,1.410000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-7.109447479248046875e+01,9.100000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-7.113357543945312500e+01,1.540000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
2.000977630615234375e+02,5.100000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-7.215756988525390625e+01,1.720000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.755101394653320312e+01,4.800000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-9.381021118164062500e+01,6.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-2.437982749938964844e+01,1.320000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-7.215756988525390625e+01,1.400000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.755101394653320312e+01,5.000000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-5.027023315429687500e+01,1.220000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-7.109447479248046875e+01,9.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.042123985290527344e+01,9.500000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-3.994297790527343750e+01,1.480000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-2.466690254211425781e+01,1.420000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-9.743535614013671875e+01,1.190000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-1.081033172607421875e+02,3.670000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-7.751244354248046875e+01,1.590000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-2.384233093261718750e+01,2.680000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-3.310177612304687500e+01,1.240000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-9.815902709960937500e+01,2.350000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-2.466690254211425781e+01,1.720000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
5.524363994598388672e+00,9.900000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-6.167575073242187500e+01,1.590000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-2.384233093261718750e+01,2.790000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-7.215756988525390625e+01,1.710000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-1.081033172607421875e+02,1.850000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.676345825195312500e+01,1.210000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-3.385947799682617188e+01,1.580000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-1.081033172607421875e+02,2.350000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.755101394653320312e+01,2.840000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-9.581890106201171875e+01,2.270000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-4.311452484130859375e+01,3.960000000000000000e+02,3.000000000000000000e+00,7.000000000000000000e+00
-3.755101394653320312e+01,1.810000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-3.866528701782226562e+01,2.170000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-1.456623268127441406e+01,1.580000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-4.035369110107421875e+01,1.410000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-3.866528701782226562e+01,1.020000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-4.147142028808593750e+01,7.500000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-4.321787261962890625e+01,3.190000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-9.980535888671875000e+01,4.060000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-7.215756988525390625e+01,3.080000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.240390014648437500e+01,2.230000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-3.676345825195312500e+01,4.990000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-5.029798126220703125e+01,1.620000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-4.035369110107421875e+01,1.440000000000000000e+02,3.000000000000000000e+00,7.000000000000000000e+00
-1.873991203308105469e+01,8.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.310177612304687500e+01,1.430000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-3.674236679077148438e+01,2.660000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-7.210755920410156250e+01,3.120000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-1.103765106201171875e+01,2.890000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-3.600487136840820312e+01,4.440000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-2.379031753540039062e+01,1.490000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-5.962709045410156250e+01,1.970000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.755101394653320312e+01,3.380000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-3.042123985290527344e+01,2.090000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.600487136840820312e+01,2.470000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-9.379457855224609375e+01,1.490000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-5.798284149169921875e+01,1.370000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-7.109447479248046875e+01,3.230000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.676345825195312500e+01,1.280000000000000000e+02,3.000000000000000000e+00,7.000000000000000000e+00
-3.674236679077148438e+01,1.650000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.600487136840820312e+01,2.110000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-1.287223339080810547e+01,2.090000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-4.311452484130859375e+01,5.210000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-7.215756988525390625e+01,1.570000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.755101394653320312e+01,1.450000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-9.796839904785156250e+01,4.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-5.029798126220703125e+01,2.620000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-3.600487136840820312e+01,1.110000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-2.384233093261718750e+01,2.840000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-3.676345825195312500e+01,3.160000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-4.311452484130859375e+01,1.520000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-5.027023315429687500e+01,1.450000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
2.017673492431640625e+02,1.150000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-9.379457855224609375e+01,2.070000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
2.172103576660156250e+02,4.300000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-2.437982749938964844e+01,6.010000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.540436553955078125e+01,1.450000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-9.815902709960937500e+01,1.880000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-3.600487136840820312e+01,1.900000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-2.379031753540039062e+01,3.570000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-5.027023315429687500e+01,1.580000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-2.466690254211425781e+01,2.510000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
1.797286224365234375e+02,2.430000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-5.962709045410156250e+01,9.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.676345825195312500e+01,1.970000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-3.310177612304687500e+01,5.900000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-2.466690254211425781e+01,1.450000000000000000e+02,3.000000000000000000e+00,7.000000000000000000e+00
-2.466690254211425781e+01,2.910000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-3.674236679077148438e+01,7.900000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-2.384233093261718750e+01,3.170000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-3.676345825195312500e+01,1.770000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-2.384233093261718750e+01,1.190000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-7.215756988525390625e+01,3.070000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.866528701782226562e+01,3.000000000000000000e+01,3.000000000000000000e+00,7.000000000000000000e+00
-7.329521179199218750e+01,1.720000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-2.466690254211425781e+01,1.400000000000000000e+02,3.000000000000000000e+00,7.000000000000000000e+00
-1.334965133666992188e+01,1.650000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-7.210755920410156250e+01,1.070000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.674236679077148438e+01,1.580000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-2.384233093261718750e+01,6.500000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-9.815902709960937500e+01,4.880000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-9.381021118164062500e+01,1.680000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.866528701782226562e+01,1.380000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-4.009837341308593750e+01,1.350000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-3.866528701782226562e+01,1.180000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-3.600487136840820312e+01,8.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
1.219401397705078125e+02,1.000000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-6.167575073242187500e+01,1.200000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-7.215756988525390625e+01,2.020000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-7.113357543945312500e+01,8.200000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-2.695270729064941406e+01,9.800000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-2.437982749938964844e+01,3.000000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-9.758650779724121094e+00,1.370000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-5.027023315429687500e+01,2.340000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-5.618711090087890625e+01,9.800000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-9.381021118164062500e+01,1.960000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-7.210755920410156250e+01,1.980000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-6.167575073242187500e+01,1.650000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-2.437982749938964844e+01,1.780000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-2.437982749938964844e+01,2.000000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-8.822940063476562500e+01,1.020000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-6.351634216308593750e+01,1.910000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.600487136840820312e+01,1.030000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-6.558762359619140625e+01,6.100000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-7.215756988525390625e+01,2.650000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-9.695085906982421875e+01,3.560000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.600487136840820312e+01,1.520000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-1.527085399627685547e+01,1.490000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-2.466690254211425781e+01,1.050000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-1.890973281860351562e+01,4.900000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-5.962709045410156250e+01,2.600000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-9.381021118164062500e+01,2.500000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.600487136840820312e+01,3.900000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-2.379031753540039062e+01,1.260000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-7.215756988525390625e+01,2.880000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
2.017673492431640625e+02,7.900000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-3.042123985290527344e+01,7.900000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-3.866528701782226562e+01,5.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.866528701782226562e+01,3.300000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-3.866528701782226562e+01,1.680000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.600487136840820312e+01,7.900000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-4.311452484130859375e+01,1.020000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-2.466690254211425781e+01,5.900000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-3.310177612304687500e+01,1.040000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.310177612304687500e+01,1.080000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.600487136840820312e+01,3.500000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-3.755101394653320312e+01,8.000000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-3.866528701782226562e+01,1.340000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-6.020284271240234375e+01,3.170000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-5.962709045410156250e+01,1.910000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-2.437982749938964844e+01,1.280000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.310177612304687500e+01,3.500000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-3.674236679077148438e+01,1.360000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.310177612304687500e+01,9.000000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-3.676345825195312500e+01,1.450000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-3.866528701782226562e+01,1.070000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-5.027023315429687500e+01,1.100000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-9.752490234375000000e+01,1.820000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-1.051465129852294922e+01,7.100000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-3.600487136840820312e+01,1.080000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.310177612304687500e+01,1.530000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-8.864435577392578125e+01,1.680000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-2.466690254211425781e+01,2.910000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-3.866528701782226562e+01,1.120000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-2.384233093261718750e+01,1.470000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-2.384233093261718750e+01,1.950000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
2.017673492431640625e+02,1.130000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-2.437982749938964844e+01,1.770000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-3.866528701782226562e+01,1.840000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-3.674236679077148438e+01,2.720000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-2.466690254211425781e+01,2.160000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-5.962709045410156250e+01,3.750000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-3.108487510681152344e+01,1.800000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-3.310177612304687500e+01,5.800000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-2.466690254211425781e+01,6.200000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-7.109447479248046875e+01,2.240000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-8.892040252685546875e+01,1.460000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-2.384233093261718750e+01,1.390000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-3.676345825195312500e+01,3.510000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.894309997558593750e+01,1.280000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-2.686763954162597656e+01,1.500000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-9.381021118164062500e+01,2.820000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-7.210755920410156250e+01,2.010000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-2.437982749938964844e+01,1.520000000000000000e+02,3.000000000000000000e+00,7.000000000000000000e+00
-1.169065093994140625e+01,4.100000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-3.676345825195312500e+01,8.900000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-1.010928573608398438e+02,1.570000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
2.017673492431640625e+02,6.200000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-8.738651275634765625e+00,6.800000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
2.017673492431640625e+02,1.690000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-7.215756988525390625e+01,3.340000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-9.203436279296875000e+01,1.970000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-2.384233093261718750e+01,1.430000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-7.329521179199218750e+01,1.610000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.108487510681152344e+01,7.600000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
2.017673492431640625e+02,6.800000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
2.017673492431640625e+02,1.160000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-1.278963565826416016e+01,2.840000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-3.861327362060546875e+01,3.000000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-1.970710754394531250e+01,7.800000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
1.572831573486328125e+02,9.600000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-9.381021118164062500e+01,1.960000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-7.109447479248046875e+01,3.730000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-9.379457855224609375e+01,2.050000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-3.600487136840820312e+01,3.900000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-3.676345825195312500e+01,7.200000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-9.815902709960937500e+01,1.380000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-2.384233093261718750e+01,1.720000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-2.659022521972656250e+01,1.640000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-2.437982749938964844e+01,1.300000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-2.384233093261718750e+01,1.590000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.674236679077148438e+01,9.700000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-9.694586181640625000e+01,2.120000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-9.708486175537109375e+01,1.820000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-9.118651390075683594e+00,6.600000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-2.437982749938964844e+01,1.060000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-2.437982749938964844e+01,3.810000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
2.017673492431640625e+02,8.100000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-2.437982749938964844e+01,2.620000000000000000e+02,2.000000000000000000e+00,8.000000000000000000e+00
-3.674236679077148438e+01,8.600000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-3.861327362060546875e+01,5.600000000000000000e+01,2.000000000000000000e+00,8.000000000000000000e+00
-1.527085399627685547e+01,8.000000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.861327362060546875e+01,8.200000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-1.198165130615234375e+01,2.500000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-3.894309997558593750e+01,5.600000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-2.466690254211425781e+01,1.280000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-1.081033172607421875e+02,3.700000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-2.466690254211425781e+01,7.100000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
-1.527085399627685547e+01,1.200000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-2.437982749938964844e+01,1.530000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-9.379457855224609375e+01,2.180000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-2.466690254211425781e+01,1.360000000000000000e+02,3.000000000000000000e+00,7.000000000000000000e+00
-3.676345825195312500e+01,7.800000000000000000e+01,3.000000000000000000e+00,7.000000000000000000e+00
-3.108487510681152344e+01,7.300000000000000000e+01,0.000000000000000000e+00,1.000000000000000000e+01
-3.108487510681152344e+01,2.030000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-2.437982749938964844e+01,1.490000000000000000e+02,3.000000000000000000e+00,7.000000000000000000e+00
-2.466690254211425781e+01,1.160000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-2.384233093261718750e+01,1.420000000000000000e+02,1.000000000000000000e+00,9.000000000000000000e+00
-4.035369110107421875e+01,1.130000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-2.466690254211425781e+01,1.880000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-9.381021118164062500e+01,3.330000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-1.970710754394531250e+01,1.890000000000000000e+02,0.000000000000000000e+00,1.000000000000000000e+01
-3.310177612304687500e+01,3.200000000000000000e+01,1.000000000000000000e+00,9.000000000000000000e+00
